,client_id,gender,birth_date,district_id
3402,3590,F,1976-09-23,23
3403,3591,M,1930-09-28,74
3404,3592,F,1925-03-30,74
3405,3594,F,1961-05-07,13
3406,3595,M,1965-01-01,28
3407,3596,M,1975-03-22,74
3408,3597,F,1933-08-17,10
3409,3598,M,1923-09-11,66
3410,3599,F,1931-03-02,66
3411,3600,F,1943-07-26,46
3412,3601,M,1938-08-03,19
3413,3602,F,1940-12-10,19
3414,3603,M,1954-06-13,42
3415,3605,M,1934-07-24,71
3416,3606,M,1958-06-06,63
3417,3607,F,1946-07-29,18
3418,3608,M,1947-12-09,66
3419,3609,F,1955-10-26,66
3420,3610,M,1919-05-08,36
3421,3611,F,1972-05-27,30
3422,3612,F,1962-09-04,19
3423,3613,M,1969-02-12,19
3424,3614,F,1971-10-09,43
3425,3615,M,1974-07-04,1
3426,3616,F,1964-04-14,77
3427,3617,F,1954-11-30,51
3428,3618,M,1953-02-21,54
3429,3619,M,1955-08-09,40
3430,3620,M,1937-09-14,21
3431,3621,M,1939-07-21,66
3432,3622,F,1938-04-17,66
3433,3623,F,1965-04-20,28
3434,3624,F,1982-02-27,1
3435,3627,F,1981-06-08,18
3436,3628,F,1927-02-26,11
3437,3629,M,1947-12-13,42
3438,3630,F,1923-11-28,64
3439,3631,M,1921-11-19,64
3440,3632,F,1943-09-29,15
3441,3633,M,1933-10-14,72
3442,3634,M,1923-06-25,1
3443,3635,F,1921-01-31,1
3444,3636,M,1978-05-19,46
3445,3637,M,1959-01-10,64
3446,3638,F,1943-12-11,49
3447,3639,M,1928-04-17,73
3448,3640,M,1978-07-24,75
3449,3641,F,1979-02-01,75
3450,3642,M,1961-08-27,19
3451,3643,M,1980-11-11,26
3452,3644,M,1951-06-14,75
3453,3645,M,1975-02-26,34
3454,3646,F,1943-06-16,33
3455,3647,M,1948-08-23,33
3456,3648,M,1980-01-03,3
3457,3649,F,1959-10-25,10
3458,3650,M,1918-02-17,64
3459,3651,M,1918-10-01,35
3460,3652,M,1920-02-20,1
3461,3653,F,1917-01-03,1
3462,3654,F,1924-03-01,25
3463,3655,M,1968-02-06,59
3464,3656,F,1925-08-26,62
3465,3657,M,1921-05-18,62
3466,3658,M,1924-04-05,58
3467,3659,F,1930-11-10,42
3468,3660,M,1974-07-09,65
3469,3661,M,1932-11-25,51
3470,3662,M,1931-09-22,27
3471,3663,F,1947-06-25,69
3472,3664,M,1951-03-19,69
3473,3667,M,1971-09-18,70
3474,3668,F,1972-12-23,70
3475,3669,M,1962-08-22,10
3476,3670,F,1980-09-17,44
3477,3671,M,1943-07-16,10
3478,3672,F,1948-12-06,10
3479,3673,F,1951-12-07,1
3480,3674,F,1980-11-10,17
3481,3675,M,1952-03-18,70
3482,3676,F,1965-10-14,10
3483,3677,M,1960-09-16,10
3484,3678,F,1934-08-12,1
3485,3679,M,1931-04-23,72
3486,3680,F,1923-04-07,72
3487,3681,M,1921-04-26,1
3488,3682,F,1924-01-12,1
3489,3683,F,1977-02-22,74
3490,3684,F,1961-12-31,16
3491,3685,M,1974-03-06,74
3492,3686,F,1962-10-11,61
3493,3687,M,1972-02-06,49
3494,3688,F,1975-05-02,49
3495,3689,F,1979-07-12,9
3496,3690,M,1960-08-02,44
3497,3691,M,1965-04-17,18
3498,3693,M,1922-03-31,15
3499,3694,F,1920-04-29,15
3500,3695,M,1934-10-04,55
3501,3696,F,1939-04-11,55
3502,3697,F,1954-01-16,9
3503,3698,M,1971-04-25,44
3504,3699,M,1968-08-08,1
3505,3700,F,1976-05-24,1
3506,3701,F,1954-05-06,73
3507,3702,M,1952-11-27,76
3508,3703,M,1931-06-15,17
3509,3704,M,1962-04-11,69
3510,3705,F,1965-06-04,1
3511,3707,M,1941-06-24,74
3512,3708,F,1958-03-16,46
3513,3709,M,1955-05-03,46
3514,3710,M,1928-01-25,59
3515,3711,M,1968-05-07,25
3516,3712,F,1969-05-30,56
3517,3713,F,1944-02-23,41
3518,3714,F,1953-10-01,8
3519,3716,M,1953-04-15,74
3520,3717,M,1925-01-30,71
3521,3718,F,1929-06-29,71
3522,3719,M,1930-08-30,54
3523,3720,F,1936-12-07,54
3524,3721,F,1954-12-16,64
3525,3722,F,1956-04-29,1
3526,3723,M,1968-09-01,18
3527,3724,F,1925-09-23,57
3528,3727,M,1970-01-13,33
3529,3728,M,1936-01-06,66
3530,3729,F,1941-08-22,66
3531,3730,F,1945-08-07,59
3532,3732,M,1946-08-27,66
3533,3733,F,1946-05-09,1
3534,3734,M,1943-12-02,15
3535,3735,M,1938-01-17,18
3536,3736,F,1932-07-22,18
3537,3737,M,1948-04-30,12
3538,3738,F,1978-03-31,1
3539,3739,F,1956-08-21,3
3540,3740,M,1929-11-03,46
3541,3741,M,1936-05-04,16
3542,3742,F,1961-11-27,56
3543,3743,M,1958-11-06,56
3544,3745,F,1971-01-19,2
3545,3746,M,1975-01-25,66
3546,3747,M,1964-12-02,1
3547,3748,F,1930-03-05,59
3548,3749,F,1943-03-21,65
3549,3750,M,1938-10-03,1
3550,3751,M,1966-10-12,33
3551,3752,F,1961-02-06,33
3552,3753,F,1959-04-14,1
3553,3754,F,1947-07-13,1
3554,3755,F,1951-07-09,37
3555,3756,F,1971-10-03,12
3556,3757,M,1922-04-16,5
3557,3758,F,1963-09-14,53
3558,3759,M,1961-10-12,53
3559,3760,M,1955-01-04,18
3560,3761,M,1975-08-05,48
3561,3762,F,1959-02-18,60
3562,3763,F,1977-08-12,38
3563,3764,M,1978-01-29,38
3564,3765,F,1956-01-24,45
3565,3766,F,1980-03-10,1
3566,3767,M,1936-09-07,14
3567,3768,F,1944-03-04,14
3568,3769,M,1957-09-10,54
3569,3770,F,1925-01-03,35
3570,3771,M,1942-03-27,48
3571,3772,F,1936-08-23,48
3572,3773,F,1964-07-29,33
3573,3774,M,1922-10-29,1
3574,3775,M,1928-11-27,46
3575,3776,M,1978-07-09,74
3576,3777,F,1975-09-04,74
3577,3779,M,1949-05-15,6
3578,3780,M,1977-11-22,37
3579,3781,F,1975-03-12,17
3580,3782,M,1980-09-10,1
3581,3783,F,1968-07-08,1
3582,3784,M,1974-11-08,1
3583,3785,F,1920-07-18,66
3584,3786,M,1920-07-10,13
3585,3787,F,1978-05-07,21
3586,3788,F,1955-07-05,56
3587,3789,M,1964-10-17,66
3588,3790,M,1936-08-28,48
3589,3791,M,1939-03-18,72
3590,3792,M,1972-09-21,74
3591,3793,F,1951-06-20,39
3592,3794,F,1976-05-06,37
3593,3795,M,1982-05-03,12
3594,3796,M,1953-06-29,3
3595,3797,F,1951-07-14,3
3596,3798,F,1954-11-17,1
3597,3799,M,1929-03-24,2
3598,3800,F,1954-06-15,38
3599,3801,M,1948-08-15,38
3600,3802,M,1925-07-28,67
3601,3803,M,1930-07-15,1
3602,3804,F,1933-04-11,1
3603,3805,M,1942-12-20,68
3604,3806,F,1967-06-27,54
3605,3807,F,1947-11-07,33
3606,3808,M,1943-01-24,57
3607,3811,M,1952-06-20,6
3608,3812,M,1967-02-08,1
3609,3813,F,1978-08-25,2
3610,3814,M,1945-09-13,1
3611,3815,F,1969-04-12,28
3612,3816,M,1966-01-26,1
3613,3817,F,1937-10-21,77
3614,3818,M,1942-07-28,71
3615,3819,F,1936-05-24,71
3616,3821,M,1939-05-16,22
3617,3822,M,1953-11-26,48
3618,3823,M,1956-12-08,63
3619,3824,M,1971-01-07,41
3620,3825,F,1965-04-20,41
3621,3826,M,1921-03-08,33
3622,3827,F,1923-05-05,33
3623,3829,M,1972-03-13,59
3624,3830,F,1968-02-24,18
3625,3831,M,1918-02-11,11
3626,3832,F,1925-09-04,11
3627,3833,M,1935-03-01,19
3628,3834,F,1976-09-12,1
3629,3835,F,1931-05-12,50
3630,3836,M,1948-11-21,77
3631,3837,F,1921-08-22,39
3632,3838,M,1929-10-27,65
3633,3839,F,1937-07-05,65
3634,3840,F,1933-06-12,50
3635,3841,M,1919-07-08,26
3636,3842,M,1976-06-26,74
3637,3843,F,1942-04-21,4
3638,3844,F,1963-12-26,71
3639,3845,M,1959-05-09,1
3640,3846,F,1980-07-11,27
3641,3847,F,1959-09-14,6
3642,3848,F,1938-08-14,45
3643,3849,F,1932-12-11,1
3644,3850,F,1957-01-26,45
3645,3851,M,1961-11-20,45
3646,3852,F,1952-09-12,10
3647,3853,F,1980-07-04,59
3648,3854,M,1959-08-30,24
3649,3855,M,1939-03-20,29
3650,3856,F,1944-06-09,1
3651,3857,F,1952-12-03,72
3652,3858,F,1948-06-14,18
3653,3859,M,1941-05-03,18
3654,3860,M,1938-04-10,74
3655,3861,F,1951-01-27,11
3656,3862,F,1947-07-13,40
3657,3863,F,1939-10-27,1
3658,3864,M,1931-11-17,1
3659,3865,M,1977-11-06,75
3660,3866,F,1977-07-03,75
3661,3868,M,1962-11-14,66
3662,3869,F,1946-02-24,17
3663,3870,F,1971-08-08,4
3664,3871,M,1979-03-25,4
3665,3872,M,1930-04-19,8
3666,3873,F,1960-12-16,23
3667,3874,F,1942-08-10,61
3668,3875,F,1930-07-27,1
3669,3876,M,1923-05-22,1
3670,3877,F,1956-09-13,38
3671,3880,F,1961-08-24,29
3672,3881,F,1947-05-07,45
3673,3882,M,1942-05-10,45
3674,3883,M,1965-09-27,18
3675,3884,M,1963-11-18,72
3676,3885,F,1940-01-17,70
3677,3886,F,1965-07-17,8
3678,3887,M,1920-01-17,67
3679,3888,F,1916-10-27,67
3680,3890,M,1958-10-22,3
3681,3891,M,1958-12-14,75
3682,3892,M,1979-04-19,1
3683,3893,M,1969-12-26,1
3684,3894,M,1941-01-21,29
3685,3895,F,1945-05-03,29
3686,3896,M,1923-10-03,5
3687,3897,F,1951-03-28,16
3688,3898,F,1948-01-17,57
3689,3899,F,1919-09-20,55
3690,3900,M,1943-09-23,55
3691,3901,F,1951-04-12,55
3692,3902,F,1949-12-20,65
3693,3903,F,1948-03-18,1
3694,3904,F,1939-01-15,29
3695,3905,M,1935-08-05,29
3696,3906,M,1936-12-23,64
3697,3907,F,1954-12-09,1
3698,3908,M,1929-11-25,73
3699,3909,F,1923-09-16,73
3700,3910,F,1919-08-23,37
3701,3911,F,1952-10-13,31
3702,3912,F,1945-03-07,1
3703,3913,M,1951-08-01,8
3704,3914,F,1920-08-24,52
3705,3915,M,1977-01-05,20
3706,3916,F,1970-08-27,47
3707,3917,M,1967-12-28,47
3708,3918,M,1974-01-10,5
3709,3919,M,1942-06-17,35
3710,3920,F,1925-08-13,44
3711,3921,F,1958-01-21,28
3712,3922,F,1928-04-08,1
3713,3923,M,1935-10-20,1
3714,3924,M,1971-01-09,56
3715,3925,F,1936-08-14,45
3716,3926,M,1972-10-01,54
3717,3927,F,1948-02-23,61
3718,3928,F,1928-08-08,77
3719,3929,M,1957-11-01,74
3720,3930,M,1921-01-17,1
3721,3931,F,1921-10-15,1
3722,3932,M,1939-10-06,59
3723,3933,F,1946-09-07,59
3724,3934,M,1968-10-15,12
3725,3935,M,1939-11-27,71
3726,3936,F,1962-04-08,36
3727,3937,M,1963-06-09,36
3728,3938,M,1980-01-22,27
3729,3939,M,1953-11-06,40
3730,3942,M,1952-08-13,53
3731,3943,M,1945-12-04,1
3732,3944,M,1936-01-01,8
3733,3945,F,1931-10-25,8
3734,3946,M,1975-05-11,1
3735,3947,M,1967-05-25,23
3736,3948,F,1979-05-23,44
3737,3949,M,1974-08-26,44
3738,3950,M,1924-03-21,38
3739,3951,F,1920-07-22,38
3740,3952,F,1965-12-28,52
3741,3953,F,1925-06-09,14
3742,3954,M,1957-10-31,64
3743,3955,F,1960-05-31,64
3744,3956,F,1975-06-02,21
3745,3957,M,1971-08-12,21
3746,3958,F,1946-04-30,37
3747,3959,F,1970-07-15,30
3748,3960,M,1964-01-06,8
3749,3961,F,1943-04-03,53
3750,3962,M,1952-11-28,74
3751,3963,M,1974-02-07,76
3752,3964,M,1942-05-07,74
3753,3965,M,1963-05-16,1
3754,3966,F,1969-10-07,1
3755,3967,F,1960-09-26,18
3756,3968,M,1955-06-15,18
3757,3969,F,1951-02-19,4
3758,3970,F,1980-08-09,46
3759,3971,M,1966-02-20,1
3760,3972,M,1930-06-01,1
3761,3973,F,1982-08-20,1
3762,3974,M,1938-08-24,68
3763,3975,F,1954-07-19,1
3764,3976,M,1967-09-13,43
3765,3977,M,1975-09-27,8
3766,3978,M,1970-12-15,18
3767,3979,F,1928-10-14,54
3768,3980,M,1953-07-13,1
3769,3981,M,1979-06-16,19
3770,3982,F,1919-01-15,45
3771,3983,F,1926-05-22,1
3772,3984,F,1964-03-13,1
3773,3985,F,1979-04-16,75
3774,3987,M,1960-11-07,67
3775,3988,F,1974-09-04,53
3776,3989,M,1980-03-27,53
3777,3990,M,1973-02-03,29
3778,3991,M,1967-05-17,11
3779,3992,F,1948-11-10,71
3780,3993,F,1980-03-07,14
3781,3994,F,1965-01-31,21
3782,3995,F,1948-08-15,1
3783,3996,F,1947-07-16,36
3784,3997,F,1927-01-05,13
3785,3998,F,1950-06-03,59
3786,3999,F,1976-01-16,30
3787,4000,M,1957-10-22,40
3788,4001,M,1956-01-29,69
3789,4002,F,1920-06-29,25
3790,4003,M,1949-04-23,8
3791,4004,F,1957-08-12,30
3792,4006,F,1978-05-07,25
3793,4007,M,1948-11-07,23
3794,4008,F,1951-05-08,23
3795,4009,M,1966-06-29,4
3796,4010,F,1948-06-17,4
3797,4011,F,1957-12-19,62
3798,4012,F,1956-10-09,56
3799,4013,F,1951-12-06,1
3800,4014,M,1980-09-06,17
3801,4015,F,1972-12-27,65
3802,4016,F,1971-05-25,13
3803,4017,M,1964-05-15,13
3804,4018,F,1980-09-07,3
3805,4019,M,1945-09-16,11
3806,4020,F,1953-03-31,45
3807,4021,M,1948-12-10,45
3808,4022,M,1926-02-10,1
3809,4023,F,1925-05-17,1
3810,4024,M,1964-10-16,3
3811,4025,F,1971-10-07,3
3812,4026,F,1945-09-24,76
3813,4027,F,1965-06-28,16
3814,4028,M,1970-08-08,16
3815,4029,M,1967-01-03,17
3816,4030,F,1976-09-21,44
3817,4031,M,1975-05-22,67
3818,4032,F,1964-08-02,35
3819,4033,M,1925-10-15,51
3820,4034,M,1937-07-17,58
3821,4035,F,1930-08-20,58
3822,4036,F,1976-07-09,25
3823,4037,F,1966-10-22,1
3824,4040,F,1961-05-17,59
3825,4041,M,1954-01-26,59
3826,4042,M,1939-09-04,1
3827,4043,F,1953-05-09,70
3828,4044,F,1930-04-29,44
3829,4046,F,1944-12-18,1
3830,4047,M,1937-01-28,1
3831,4048,M,1923-11-24,4
3832,4049,M,1945-09-13,4
3833,4050,M,1948-12-30,47
3834,4051,M,1949-10-06,74
3835,4052,F,1950-10-17,74
3836,4053,F,1929-09-23,70
3837,4054,F,1959-02-08,72
3838,4055,F,1953-06-01,74
3839,4056,F,1952-07-26,63
3840,4057,F,1922-06-11,70
3841,4059,M,1924-05-11,54
3842,4060,F,1954-06-21,44
3843,4061,M,1978-12-24,8
3844,4062,M,1950-08-08,71
3845,4063,F,1966-02-16,61
3846,4064,M,1972-02-08,61
3847,4065,M,1942-06-27,73
3848,4066,F,1936-11-28,30
3849,4067,F,1959-07-08,21
3850,4068,M,1924-06-25,11
3851,4069,M,1959-03-07,68
3852,4070,F,1959-05-23,68
3853,4071,F,1942-12-15,45
3854,4072,M,1941-05-08,45
3855,4073,M,1955-02-10,24
3856,4074,F,1958-06-08,24
3857,4075,F,1944-09-18,8
3858,4076,M,1969-11-17,49
3859,4077,F,1955-03-06,68
3860,4078,M,1951-06-04,23
3861,4079,M,1955-06-29,27
3862,4080,F,1943-09-26,21
3863,4081,M,1978-06-03,9
3864,4082,F,1961-01-15,58
3865,4083,F,1968-01-30,74
3866,4084,M,1957-10-05,55
3867,4085,F,1952-12-04,55
3868,4086,F,1941-12-22,63
3869,4087,F,1946-02-16,64
3870,4088,F,1948-12-18,68
3871,4089,M,1947-02-27,68
3872,4090,M,1971-06-22,23
3873,4091,F,1982-09-07,29
3874,4092,F,1933-11-11,14
3875,4093,M,1946-09-29,1
3876,4094,M,1979-12-19,2
3877,4095,M,1974-09-14,25
3878,4096,F,1980-03-16,25
3879,4098,M,1938-03-28,13
3880,4099,F,1945-05-03,12
3881,4100,M,1955-03-13,74
3882,4101,F,1970-05-07,1
3883,4102,F,1969-08-15,4
3884,4103,M,1965-05-19,4
3885,4104,M,1919-04-10,23
3886,4105,F,1980-11-15,16
3887,4106,M,1936-11-09,1
3888,4107,M,1954-09-09,49
3889,4108,F,1926-01-26,43
3890,4109,M,1953-08-11,63
3891,4112,M,1974-11-28,38
3892,4113,F,1947-09-09,76
3893,4114,M,1964-02-09,63
3894,4115,M,1943-03-27,33
3895,4116,M,1936-11-24,36
3896,4117,F,1918-07-01,53
3897,4118,M,1978-06-17,28
3898,4119,F,1962-02-20,62
3899,4120,M,1961-03-06,62
3900,4121,M,1923-02-12,23
3901,4122,M,1969-09-18,39
3902,4123,F,1966-11-12,39
3903,4124,F,1963-11-10,19
3904,4125,F,1922-04-17,31
3905,4126,M,1975-09-09,74
3906,4127,F,1970-05-26,74
3907,4129,F,1952-03-31,75
3908,4131,M,1976-06-02,48
3909,4132,M,1962-10-15,42
3910,4133,F,1965-03-22,42
3911,4134,F,1954-02-12,1
3912,4136,M,1959-01-06,31
3913,4137,M,1949-08-30,21
3914,4138,F,1968-09-18,11
3915,4139,M,1969-07-20,74
3916,4140,M,1963-10-04,70
3917,4141,M,1970-03-18,9
3918,4142,M,1960-06-11,36
3919,4143,M,1955-08-24,27
3920,4144,F,1955-09-11,27
3921,4145,F,1922-12-02,73
3922,4146,F,1955-06-13,9
3923,4147,M,1972-12-23,64
3924,4148,F,1968-02-08,64
3925,4149,M,1979-03-07,1
3926,4150,F,1977-08-10,1
3927,4151,F,1926-07-17,73
3928,4152,M,1927-06-07,73
3929,4153,M,1956-04-12,32
3930,4154,F,1953-10-25,32
3931,4155,M,1923-05-13,1
3932,4156,F,1962-11-02,5
3933,4157,M,1972-05-09,1
3934,4158,F,1920-07-10,35
3935,4159,M,1913-12-06,35
3936,4160,F,1969-06-27,16
3937,4161,F,1972-09-09,22
3938,4163,M,1951-06-07,4
3939,4164,F,1924-10-22,45
3940,4165,M,1955-03-13,53
3941,4166,M,1947-02-26,1
3942,4167,F,1949-05-31,6
3943,4169,F,1980-02-19,58
3944,4170,M,1983-08-27,58
3945,4171,M,1980-05-18,1
3946,4172,F,1945-04-29,1
3947,4173,F,1978-06-04,52
3948,4174,M,1927-02-11,63
3949,4175,F,1965-01-06,13
3950,4176,M,1922-08-31,32
3951,4177,M,1935-12-25,34
3952,4178,M,1926-08-31,32
3953,4179,M,1920-07-29,54
3954,4180,M,1932-06-17,63
3955,4181,F,1964-05-15,76
3956,4182,M,1941-06-23,16
3957,4183,F,1940-11-13,16
3958,4184,F,1975-04-26,8
3959,4185,F,1964-04-23,51
3960,4186,M,1978-10-14,38
3961,4187,F,1967-08-28,25
3962,4188,M,1976-08-17,1
3963,4189,M,1941-12-07,64
3964,4190,M,1942-11-17,17
3965,4191,F,1957-01-06,32
3966,4192,M,1931-11-21,72
3967,4193,F,1937-02-28,8
3968,4194,F,1940-01-03,63
3969,4195,M,1945-07-30,63
3970,4196,F,1951-01-16,55
3971,4198,F,1954-10-17,23
3972,4199,M,1961-12-19,23
3973,4201,M,1977-07-19,3
3974,4202,F,1970-05-20,3
3975,4203,F,1967-01-08,1
3976,4204,M,1960-06-03,1
3977,4205,M,1935-02-05,30
3978,4206,M,1942-10-09,22
3979,4207,M,1938-03-02,70
3980,4209,F,1933-02-23,70
3981,4210,M,1979-09-15,40
3982,4211,F,1973-04-17,22
3983,4212,M,1945-05-27,53
3984,4213,F,1925-06-27,64
3985,4214,M,1921-07-03,64
3986,4215,F,1952-06-08,49
3987,4217,F,1951-06-25,9
3988,4218,F,1939-10-06,48
3989,4219,F,1944-01-04,51
3990,4220,M,1963-09-15,33
3991,4221,F,1941-09-26,63
3992,4222,M,1928-08-16,60
3993,4223,M,1970-05-30,54
3994,4224,F,1977-04-03,42
3995,4225,M,1977-08-08,76
3996,4226,M,1957-04-08,31
3997,4227,F,1963-12-24,51
3998,4229,M,1961-10-05,36
3999,4230,F,1961-11-11,74
4000,4231,F,1959-08-08,1
4001,4232,M,1971-02-15,70
4002,4233,M,1938-02-15,46
4003,4234,F,1972-11-08,70
4004,4235,F,1975-11-15,9
4005,4236,F,1962-01-17,42
4006,4237,F,1923-07-31,16
4007,4238,F,1971-04-26,41
4008,4239,M,1920-12-11,70
4009,4240,F,1960-10-21,46
4010,4241,F,1950-03-30,20
4011,4242,M,1954-04-27,20
4012,4243,M,1958-01-26,7
4013,4244,F,1922-08-12,68
4014,4245,M,1919-09-23,68
4015,4246,F,1980-09-09,36
4016,4247,F,1975-01-16,26
4017,4248,F,1975-05-07,9
4018,4249,M,1977-05-21,52
4019,4250,F,1961-09-06,72
4020,4251,M,1960-04-26,44
4021,4252,F,1953-05-28,44
4022,4253,F,1936-05-19,16
4023,4254,M,1972-03-05,65
4024,4255,F,1925-06-28,66
4025,4256,M,1957-03-29,70
4026,4257,F,1968-06-29,1
4027,4258,F,1966-05-11,44
4028,4259,F,1949-06-16,10
4029,4260,M,1967-06-01,12
4030,4261,F,1924-08-04,34
4031,4262,F,1925-04-24,59
4032,4263,F,1972-06-26,73
4033,4264,F,1971-06-21,74
4034,4265,M,1978-01-19,59
4035,4266,F,1974-01-26,1
4036,4267,F,1936-04-21,24
4037,4268,M,1928-06-11,24
4038,4269,F,1955-09-07,45
4039,4270,F,1972-02-05,58
4040,4271,M,1964-07-23,58
4041,4272,F,1978-08-30,42
4042,4273,F,1976-11-29,18
4043,4274,F,1937-05-24,70
4044,4275,F,1957-06-26,49
4045,4276,F,1973-08-05,74
4046,4277,M,1979-11-05,74
4047,4278,M,1949-11-18,33
4048,4279,M,1949-10-13,51
4049,4280,F,1944-01-08,55
4050,4281,M,1931-04-13,54
4051,4282,M,1932-06-09,3
4052,4283,M,1924-09-05,27
4053,4284,M,1946-11-26,68
4054,4285,F,1945-12-28,68
4055,4286,F,1965-09-28,6
4056,4287,F,1953-10-07,62
4057,4288,F,1946-03-08,70
4058,4289,M,1981-11-23,66
4059,4290,M,1947-03-09,32
4060,4291,F,1951-05-07,58
4061,4292,M,1952-07-19,72
4062,4293,F,1959-12-16,4
4063,4294,M,1956-06-22,4
4064,4295,M,1960-03-16,18
4065,4296,M,1925-11-06,57
4066,4297,F,1928-10-16,57
4067,4298,M,1920-04-18,33
4068,4299,F,1977-09-15,50
4069,4300,F,1977-11-15,1
4070,4301,F,1956-05-03,14
4071,4302,F,1944-01-04,30
4072,4303,F,1978-03-05,21
4073,4304,F,1945-06-15,5
4074,4305,F,1939-06-21,40
4075,4306,M,1940-10-17,40
4076,4307,M,1977-04-14,1
4077,4308,F,1970-01-10,44
4078,4309,F,1979-04-26,39
4079,4310,F,1925-05-30,65
4080,4311,M,1981-04-12,59
4081,4312,F,1979-10-20,72
4082,4313,F,1968-02-21,53
4083,4314,F,1925-05-24,58
4084,4315,F,1959-04-25,74
4085,4316,F,1943-08-26,1
4086,4317,F,1978-10-11,53
4087,4318,F,1942-09-11,43
4088,4319,M,1946-11-06,43
4089,4320,F,1958-11-04,66
4090,4321,F,1973-10-18,19
4091,4322,M,1970-10-01,19
4092,4323,M,1924-03-20,40
4093,4324,F,1918-07-22,40
4094,4325,M,1947-07-19,55
4095,4326,M,1930-09-20,1
4096,4327,F,1937-08-23,1
4097,4328,F,1976-06-13,59
4098,4329,F,1947-05-18,64
4099,4330,M,1921-07-02,33
4100,4331,M,1959-09-03,5
4101,4332,M,1936-01-11,57
4102,4333,M,1958-04-20,1
4103,4334,F,1954-02-19,1
4104,4335,F,1924-12-25,54
4105,4336,F,1969-08-02,19
4106,4337,M,1966-04-21,48
4107,4338,M,1944-10-25,30
4108,4339,F,1977-09-15,59
4109,4340,F,1949-07-18,1
4110,4341,M,1964-05-01,76
4111,4342,F,1918-04-07,63
4112,4343,F,1929-08-09,27
4113,4344,M,1925-06-15,54
4114,4345,F,1974-09-29,18
4115,4346,F,1973-09-20,3
4116,4347,F,1926-06-20,54
4117,4348,F,1978-04-17,3
4118,4349,F,1959-08-22,1
4119,4350,M,1966-08-20,1
4120,4352,M,1971-07-24,72
4121,4353,F,1979-09-19,28
4122,4354,M,1986-08-13,28
4123,4355,F,1938-12-29,1
4124,4358,M,1942-10-24,70
4125,4359,M,1950-08-02,64
4126,4360,F,1965-07-10,19
4127,4361,M,1955-05-04,46
4128,4362,M,1943-09-16,50
4129,4363,F,1951-07-01,50
4130,4364,M,1977-12-05,22
4131,4365,M,1961-05-12,10
4132,4367,M,1982-03-30,14
4133,4368,F,1977-10-21,32
4134,4369,M,1965-06-15,53
4135,4370,M,1939-06-28,59
4136,4371,M,1968-12-12,32
4137,4372,M,1933-10-11,3
4138,4373,M,1951-12-20,51
4139,4376,M,1954-03-05,70
4140,4377,M,1978-01-31,48
4141,4380,M,1931-05-13,1
4142,4381,M,1959-01-25,56
4143,4382,M,1980-10-20,18
4144,4383,M,1963-08-01,21
4145,4384,F,1973-01-12,10
4146,4385,F,1972-10-02,21
4147,4386,F,1945-12-27,53
4148,4387,M,1946-02-18,52
4149,4388,F,1936-09-16,4
4150,4389,F,1926-07-01,10
4151,4390,F,1972-04-29,7
4152,4393,F,1941-09-11,1
4153,4394,F,1975-12-30,64
4154,4395,F,1958-05-16,36
4155,4396,F,1974-11-07,63
4156,4397,M,1973-11-26,63
4157,4398,M,1958-07-23,77
4158,4399,F,1967-11-20,61
4159,4400,F,1959-08-29,54
4160,4401,M,1968-07-20,8
4161,4402,M,1929-04-11,23
4162,4403,F,1938-10-19,36
4163,4404,F,1951-04-09,31
4164,4405,F,1959-04-17,47
4165,4406,M,1954-11-01,1
4166,4407,M,1975-07-06,70
4167,4408,M,1923-05-19,62
4168,4409,F,1928-01-22,62
4169,4410,F,1976-01-12,24
4170,4411,M,1950-01-02,54
4171,4412,F,1952-11-26,54
4172,4413,M,1977-05-04,74
4173,4414,M,1933-06-19,50
4174,4415,M,1977-07-09,4
4175,4416,M,1970-12-25,67
4176,4417,M,1976-04-24,1
4177,4418,M,1970-05-19,28
4178,4420,M,1957-05-06,55
4179,4421,F,1944-06-27,1
4180,4422,F,1943-07-31,76
4181,4423,M,1918-05-24,27
4182,4424,M,1933-05-06,21
4183,4425,F,1936-10-15,21
4184,4426,F,1969-09-13,26
4185,4427,M,1940-11-03,30
4186,4428,M,1954-03-09,38
4187,4429,M,1945-04-02,64
4188,4430,F,1938-06-27,64
4189,4431,M,1930-09-30,58
4190,4432,F,1964-03-14,1
4191,4433,M,1968-02-22,1
4192,4434,M,1964-03-29,64
4193,4435,F,1965-10-30,64
4194,4436,M,1920-04-28,27
4195,4437,F,1961-10-26,70
4196,4438,M,1957-12-04,70
4197,4439,M,1975-03-25,70
4198,4440,M,1948-12-26,33
4199,4441,F,1943-10-07,33
4200,4442,F,1921-04-29,23
4201,4444,M,1969-03-28,77
4202,4445,F,1964-04-14,77
4203,4446,F,1950-10-11,71
4204,4447,M,1957-08-16,71
4205,4448,F,1942-05-02,72
4206,4449,M,1949-11-08,8
4207,4450,F,1949-01-05,67
4208,4451,F,1927-10-19,50
4209,4452,F,1924-06-08,70
4210,4453,F,1976-05-29,61
4211,4454,M,1976-02-09,61
4212,4455,M,1976-07-29,70
4213,4456,M,1936-10-23,30
4214,4457,M,1943-01-17,1
4215,4458,F,1950-12-23,22
4216,4459,F,1962-05-21,1
4217,4460,M,1957-02-24,1
4218,4461,F,1957-04-22,54
4219,4462,M,1977-09-13,1
4220,4463,M,1923-08-17,76
4221,4464,M,1964-11-19,53
4222,4465,M,1937-06-02,74
4223,4466,F,1922-10-07,75
